T,S
2,1
30,0
45,0
250,0
14,0
4,1
12,0
3,0
185,0
9,0
23,0
145,0
25,1
2,0
2,0
2,0
179,0
63,0
297,0
133,0
3,0
5,1
2,0
8,0
3,0
55,0
3,0
34,0
109,0
12,0
11,0
16,0
74,0
113,0
125,0
37,0
1,1
131,0
13,0
60,0
21,0
21,0
10,0
253,0
4,0
47,1
46,1
2,0
180,0
12,0
149,0
10,0
30,0
73,0
2,0
11,0
4,1
64,0
32,0
277,0
24,0
103,0
8,1
4,0
16,0
54,0
39,0
95,0
2,0
2,0
6,0
42,0
16,0
2,0
17,0
112,0
163,0
90,0
28,0
2,0
16,0
76,0
2,0
7,0
7,0
51,0
15,0
115,0
60,0
4,0
7,1
24,0
87,0
25,0
81,0
48,0
72,0
10,0
18,0
3,1
185,0
20,0
2,0
98,0
296,0
146,0
25,0
87,0
20,0
7,0
6,0
185,0
38,0
32,0
153,0
101,0
41,0
11,0
20,0
16,0
28,0
700,0
112,0
4,0
188,0
4,1
9,0
127,0
64,0
53,0
1,0
3,0
143,0
4,0
73,0
14,0
380,0
2,0
50,0
37,0
199,0
6,0
32,0
22,0
6,0
22,0
6,0
67,0
28,0
194,1
4,0
57,0
6,0
32,0
4,0
5,0
5,0
10,1
42,0
3,0
46,0
4,0
12,0
7,0
117,0
44,0
12,0
7,1
37,0
249,0
114,0
2,1
1,0
4,1
3,1
5,0
85,0
4,0
27,0
80,0
2,0
16,0
3,0
4,0
3,0
6,0
65,0
3,0
155,0
59,0
19,0
53,0
29,0
168,0
53,0
96,0
3,1
21,0
274,0
12,0
189,1
68,0
16,0
290,0
2,0
46,0
176,0
7,1
84,0
162,0
64,0
14,0
1,0
280,0
147,0
218,0
532,0
6,0
115,0
4,0
9,0
5,0
6,0
35,0
6,1
15,0
10,0
9,0
2,0
8,0
108,0
83,0
134,0
2,0
328,0
214,0
74,0
103,0
34,0
52,0
34,0
13,1
124,0
30,0
10,0
349,0
236,0
66,0
71,0
44,0
6,0
160,0
55,0
107,0
21,0
8,0
2,0
4,0
6,1
4,0
92,0
3,1
96,0
235,0
217,0
1,1
4,1
3,0
16,0
68,1
180,0
28,0
12,0
2,1
6,0
447,0
7,1
189,0
8,0
86,0
170,0
3,0
20,0
7,0
39,0
225,0
39,0
2,0
2,1
131,0
3,0
47,0
45,0
20,0
19,0
4,0
113,0
30,0
8,0
103,0
128,0
11,0
13,0
363,0
8,0
3,0
95,0
56,0
24,0
2,0
91,0
20,0
2,0
3,0
4,0
3,0
163,0
153,0
61,0
4,1
99,0
12,0
35,0
145,0
2,0
2,0
434,1
71,0
41,0
13,0
190,0
2,0
78,0
3,0
49,0
7,0
3,0
21,0
284,0
37,0
3,0
58,0
4,0
15,0
262,0
275,0
30,1
2,0
23,0
4,0
137,0
112,0
14,0
35,1
52,0
5,0
4,0
37,0
33,0
4,1
739,0
12,0
25,0
33,0
39,0
3,1
7,1
22,0
48,0
14,0
46,0
4,0
81,0
522,1
10,0
3,0
8,0
37,1
6,0
187,0
39,0
9,0
18,0
24,0
2,0
6,1
13,0
19,0
2,0
7,1
8,1
115,0
5,0
17,0
4,0
5,0
60,0
4,0
8,0
549,0
8,0
20,0
88,0
32,0
3,0
203,0
97,0
180,0
117,0
242,0
14,0
13,0
77,0
4,0
65,0
14,0
11,0
3,0
3,0
21,0
8,0
232,0
2,0
8,0
161,0
15,0
34,0
153,0
213,0
55,0
2,0
53,0
10,0
163,0
34,0
4,1
2,0
1,0
2,0
5,0
45,0
26,0
10,1
4,0
18,0
4,0
27,0
422,1
2,0
35,0
6,1
7,0
60,0
15,0
124,0
79,0
87,0
452,0
9,0
43,0
160,0
3,1
4,1
137,0
330,0
374,0
14,1
15,0
355,0
3,0
108,0
2,0
2,0
109,0
65,0
51,0
26,0
30,0
21,0
2,0
109,0
18,0
27,0
105,0
18,0
4,0
7,1
63,1
251,0
186,0
13,0
2,0
4,0
6,0
9,0
113,0
3,0
2,0
9,1
2,0
2,0
5,0
2,0
31,0
4,0
84,0
57,0
28,0
228,0
113,0
2,0
245,0
325,0
4,0
2,0
4,0
46,0
226,0
4,0
4,0
4,0
146,0
5,1
8,0
5,1
4,0
2,0
148,0
47,0
15,0
2,0
84,1
87,0
3,0
43,0
14,0
232,0
5,0
61,0
1,0
5,0
4,0
171,0
4,1
24,1
158,0
2,0
22,0
2,0
62,0
83,0
123,0
4,0
92,0
75,0
122,0
222,1
10,0
95,0
44,0
13,0
202,0
77,0
238,0
18,0
5,0
56,0
2,0
6,0
227,0
5,1
46,0
83,0
2,0
170,0
100,0
46,0
41,0
8,0
52,0
22,0
3,1
9,0
3,0
2,0
44,0
18,0
11,0
186,0
10,0
11,0
2,0
1,0
3,0
10,0
6,0
6,1
27,0
2,0
163,0
207,0
3,0
27,0
13,0
17,0
52,1
242,0
17,0
12,0
143,0
2,0
9,0
8,0
36,0
164,0
4,0
82,0
35,0
52,0
152,0
7,1
798,0
4,0
41,0
8,0
372,0
63,0
7,0
16,0
34,0
75,0
10,0
148,0
3,0
4,0
4,0
8,0
635,0
180,0
72,0
307,0
453,0
89,0
8,1
2,0
59,0
5,0
31,0
6,0
2,0
49,0
8,0
2,0
2,0
16,0
89,0
20,0
1,0
2,0
16,0
2,0
58,0
118,0
205,0
4,0
320,0
59,0
155,0
227,0
14,0
4,0
4,1
28,0
2,0
320,0
44,0
5,0
4,0
3,1
181,0
320,1
94,1
8,0
227,0
78,0
8,0
141,0
66,0
40,0
62,0
22,0
16,0
153,0
75,0
2,0
44,0
77,1
226,0
10,0
3,1
136,0
187,0
6,0
24,0
4,0
4,1
12,0
9,0
6,1
5,0
263,0
6,0
8,0
120,0
12,0
3,0
1,0
109,1
20,0
8,1
1,0
2,1
29,0
153,0
5,0
10,0
260,0
299,0
5,0
3,1
67,1
2,0
7,0
2,0
4,0
69,0
30,0
56,0
268,0
121,0
15,0
44,0
101,0
65,0
3,0
49,0
111,0
8,0
42,0
5,0
2,1
7,0
2,1
370,1
51,1
4,0
6,0
22,0
301,0
9,0
177,0
257,0
183,0
29,1
18,0
1,0
168,0
67,0
9,0
170,0
35,0
216,0
179,0
1,1
5,0
4,1
64,0
131,0
8,0
2,0
207,0
28,0
14,0
14,0
3,0
3,0
2,1
10,0
7,0
29,0
315,0
14,0
282,0
431,0
49,0
4,0
6,0
35,0
2,1
6,0
170,0
52,0
10,0
30,0
107,0
143,0
43,0
117,0
12,0
27,0
45,0
82,0
4,0
80,1
51,0
6,0
19,0
61,0
1,0
27,0
32,0
13,0
52,0
7,0
5,0
2,0
86,0
24,0
2,0
28,1
74,1
4,0
82,0
44,0
59,0
10,0
6,1
4,0
2,0
54,0
31,0
10,0
68,0
12,1
8,0
25,0
9,0
3,0
60,0
80,0
3,0
133,0
2,0
65,0
2,0
86,0
5,0
37,0
23,0
4,0
8,0
5,0
138,0
421,0
2,0
216,0
14,0
6,0
125,0
26,0
6,0
33,0
34,0
158,0
3,0
2,1
85,0
289,0
69,0
107,0
49,0
46,0
10,0
5,0
20,0
2,0
18,0
9,0
120,0
10,0
2,0
2,1
146,1
6,0
2,0
16,0
167,0
313,0
250,0
4,0
10,0
6,1
4,0
351,0
214,0
130,0
281,0
300,0
4,0
84,0
4,0
149,0
7,0
68,0
2,0
6,1
37,0
400,0
4,0
25,0
109,0
63,0
1,0
8,0
14,0
9,0
32,0
2,0
15,0
12,0
11,0
63,1
36,0
8,0
44,0
4,0
16,1
114,0
4,0
39,1
4,0
7,1
4,0
14,0
14,0
27,0
6,0
6,0
4,0
5,0
3,1
119,0
2,0
4,0
132,0
318,0
2,0
110,0
259,0
57,0
4,0
189,0
2,0
256,0
56,0
15,0
81,0
3,0
17,0
4,0
76,0
215,0
73,0
165,0
5,0
4,0
173,0
94,0
82,0
67,0
38,0
4,1
3,1
3,0
58,0
46,0
2,0
108,0
120,0
16,0
28,0
4,1
19,0
89,0
246,0
21,0
6,0
75,0
3,0
3,0
142,0
3,0
2,0
6,0
4,0
2,0
23,0
10,0
15,0
2,1
16,1
47,0
3,0
214,0
30,0
2,0
6,1
8,0
12,0
2,1
3,0
136,0
2,0
174,0
2,0
7,0
181,0
175,0
7,1
49,0
275,0
228,0
53,0
9,0
159,0
2,0
25,0
23,0
4,0
5,0
13,0
8,1
6,0
16,0
8,0
5,0
3,1
240,0
4,0
43,1
27,0
48,0
6,0
31,0
3,0
2,0
53,0
102,0
4,1
10,0
27,1
2,0
3,0
5,0
3,0
28,0
21,1
20,0
4,0
42,0
67,0
9,0
100,0
16,0
4,0
26,1
17,0
69,0
12,0
33,0
10,0
6,1
26,0
26,0
111,0
2,0
179,0
4,1
69,0
26,0
3,1
430,0
2,0
46,0
6,0
15,0
3,0
4,0
2,0
4,0
29,0
274,0
5,0
1,1
45,0
14,1
97,0
2,0
40,0
127,0
9,0
11,0
159,0
8,0
45,0
17,0
27,0
6,0
76,0
2,0
60,0
57,0
67,0
61,0
14,0
4,0
8,0
340,0
314,0
18,0
15,0
6,0
106,0
36,0
220,0
29,0
2,0
16,0
137,0
38,0
192,0
14,0
43,0
16,0
75,0
215,0
3,0
51,0
121,0
139,0
90,0
31,0
7,0
383,0
4,0
3,0
4,0
333,0
261,0
69,0
73,0
64,0
8,0
114,0
108,0
333,0
1,0
2,1
6,0
4,0
3,0
16,0
22,0
179,0
18,0
14,0
34,0
5,0
12,0
257,0
51,0
4,0
312,0
3,0
84,0
50,0
82,0
4,0
7,0
61,0
143,0
6,0
8,1
257,0
77,0
91,0
4,0
19,0
225,0
9,0
46,0
1,1
187,0
14,0
16,0
55,0
3,0
56,0
101,0
237,0
17,0
9,0
43,0
22,0
14,0
4,0
5,0
251,0
7,0
21,0
200,0
5,0
41,0
9,0
22,1
6,0
50,0
29,0
32,0
4,1
163,0
8,0
271,0
27,0
34,0
48,0
128,0
22,0
41,0
46,0
2,0
2,0
6,0
1,0
125,0
8,0
44,0
4,0
18,0
138,0
4,1
3,0
132,0
3,1
6,0
13,0
63,0
4,0
30,0
2,0
17,0
3,0
45,0
240,0
38,0
16,0
38,0
21,0
2,0
50,0
125,0
1,1
120,0
3,0
65,0
3,0
49,0
15,0
66,0
4,0
35,0
6,0
14,0
6,0
57,0
3,0
29,0
3,1
180,0
2,1
3,0
17,1
4,0
26,0
105,0
308,0
15,0
3,0
3,0
35,0
10,0
12,0
50,0
3,0
16,0
8,0
57,0
136,0
55,0
8,0
377,0
31,0
3,0
98,0
3,1
33,0
136,0
47,0
27,0
3,0
101,0
46,0
16,0
60,0
157,0
21,0
3,1
118,1
17,0
54,0
50,0
64,1
15,0
2,1
194,0
4,0
223,0
1,0
20,0
69,0
151,0
9,0
3,0
6,0
140,0
252,0
7,1
41,0
5,0
6,0
3,0
4,0
119,0
27,0
41,0
4,0
277,0
40,0
114,0
15,0
353,0
53,0
244,0
25,0
32,0
542,0
2,0
157,0
4,0
291,0
68,0
4,0
67,1
4,0
555,0
66,0
6,0
148,0
11,0
8,0
175,0
72,0
267,0
37,0
266,0
12,0
22,0
2,0
23,0
8,0
10,0
41,0
4,0
256,1
28,1
3,0
302,0
2,0
58,0
32,0
8,0
93,0
76,0
3,0
4,1
412,0
33,0
230,0
4,0
24,0
2,0
333,0
62,0
376,0
4,0
130,0
176,0
126,0
93,0
10,0
309,0
4,0
4,0
2,0
173,0
20,0
217,0
2,0
141,0
2,1
18,0
1,0
3,0
4,1
28,0
55,0
267,0
49,0
84,0
81,1
14,0
71,0
12,0
31,0
3,0
122,0
2,0
44,0
10,0
54,0
273,0
7,0
4,0
18,0
102,0
17,0
9,0
123,0
112,0
2,1
37,0
50,0
534,0
2,0
511,0
177,0
23,0
17,0
26,0
6,1
79,1
6,0
3,0
78,0
523,0
72,0
8,1
310,0
40,0
259,0
38,0
2,0
193,1
31,0
4,0
4,0
54,0
24,0
238,0
208,0
24,0
6,0
152,0
7,0
11,0
8,0
14,0
9,0
14,0
58,0
67,0
68,0
6,0
36,0
16,0
4,0
5,0
5,0
2,0
134,0
153,0
71,0
171,0
110,0
6,0
157,0
102,0
170,0
2,0
18,0
62,0
72,0
4,0
2,0
8,0
9,0
43,0
28,0
4,0
38,0
5,0
219,0
4,0
145,0
107,0
115,0
397,0
12,0
4,1
58,0
565,0
202,0
93,0
8,0
3,0
2,0
237,0
3,0
95,0
56,0
130,0
463,0
176,0
9,0
652,0
43,0
8,0
227,0
17,0
100,0
110,0
11,0
435,0
174,0
5,0
48,0
2,0
5,0
1,0
8,1
8,0
10,1
160,1
4,0
7,1
120,0
496,0
9,0
30,0
104,0
60,0
342,0
4,1
116,0
62,0
76,0
148,0
10,0
234,0
2,0
8,0
279,0
14,0
306,0
172,0
8,0
159,0
9,1
263,0
24,0
35,0
6,0
5,0
79,0
4,0
2,0
351,0
3,0
2,0
31,0
40,0
4,0
3,0
6,0
314,0
75,0
25,0
23,0
15,0
10,0
11,0
113,0
42,0
2,0
4,0
3,1
23,0
8,0
274,0
83,0
84,0
3,0
174,0
20,0
24,0
131,0
67,1
45,0
55,0
94,0
3,1
12,0
221,0
732,0
216,0
2,0
179,0
11,0
374,0
48,0
94,0
371,0
155,0
258,0
6,1
2,0
2,0
6,0
130,0
86,1
3,0
4,0
4,0
7,0
277,0
10,0
283,0
8,1
3,0
314,0
205,0
3,0
5,0
118,0
30,0
120,0
37,0
4,0
2,0
2,0
54,0
130,0
52,0
11,0
563,0
8,1
10,0
4,0
151,0
27,0
291,0
178,0
88,0
4,0
35,0
3,0
2,1
28,0
55,1
3,1
9,0
19,0
144,0
5,0
189,0
17,0
157,0
6,0
68,0
7,0
204,1
20,0
3,0
87,0
30,0
83,0
102,0
15,0
20,0
19,0
159,0
107,0
12,0
70,0
25,0
16,0
849,0
186,0
32,0
3,0
9,0
49,0
18,0
53,0
8,0
3,0
67,0
64,0
3,0
2,0
6,1
215,0
62,0
93,0
539,1
14,0
57,0
2,0
182,0
22,0
2,0
4,0
81,1
119,0
27,0
40,0
34,0
5,1
44,0
3,0
31,0
49,0
21,0
15,0
24,0
7,1
16,0
4,0
8,1
22,0
3,1
6,0
222,0
1,1
346,0
16,0
298,0
55,0
84,0
62,0
12,1
42,0
151,0
588,0
5,0
3,0
5,0
5,0
110,0
4,0
201,0
8,0
5,0
39,0
10,0
295,0
3,0
399,0
153,0
4,0
2,0
114,0
24,0
4,0
23,0
16,0
23,0
7,0
25,0
10,0
16,0
70,0
3,0
1,0
205,0
131,0
45,0
269,0
105,0
9,0
5,0
3,0
244,0
5,0
15,0
27,0
2,0
525,0
7,0
87,0
3,0
69,0
1,0
381,0
46,0
18,0
12,0
6,0
17,0
3,0
14,0
2,0
36,0
93,0
6,0
120,0
214,0
191,0
10,0
54,0
4,0
24,0
1,0
8,0
17,0
18,0
77,0
7,1
11,0
37,0
76,0
23,0
16,0
17,0
373,0
12,0
63,0
59,0
10,0
66,0
413,0
51,1
7,0
4,0
139,0
10,0
9,0
128,0
8,0
25,0
13,0
4,0
345,0
301,0
18,0
2,0
29,0
214,0
94,1
35,0
12,0
3,0
18,0
22,0
138,0
1,0
5,0
3,0
16,0
5,0
5,0
40,0
185,0
2,0
27,0
12,0
132,0
7,0
2,0
63,0
24,0
32,0
14,0
15,0
22,0
3,0
3,1
16,0
2,0
6,0
2,0
21,0
1,1
80,0
9,0
96,0
1,1
3,0
40,0
32,1
52,0
32,1
89,0
161,0
4,0
110,1
189,0
228,0
79,0
44,0
6,0
42,0
44,0
2,0
23,0
191,0
53,0
140,0
82,0
3,0
260,0
78,0
99,0
483,0
6,0
18,0
470,0
28,0
200,0
3,1
34,0
40,0
31,0
2,0
18,0
10,0
28,0
1,0
10,0
57,0
2,0
107,0
3,0
26,0
6,0
6,0
138,0
91,0
93,0
2,0
7,0
97,0
8,0
4,0
69,0
137,0
391,0
155,0
37,0
10,0
7,1
127,0
57,0
15,0
2,0
60,0
4,0
35,0
46,0
2,1
106,0
5,1
30,0
6,1
58,0
6,0
4,0
2,0
4,0
16,0
36,0
101,0
46,0
8,0
5,0
41,0
55,0
1,0
10,0
2,0
4,0
305,0
30,0
84,0
34,0
9,0
1,0
14,0
2,1
4,0
2,0
7,0
2,0
4,0
123,0
4,0
4,0
23,0
70,0
5,1
12,0
60,0
48,0
110,0
4,0
28,0
2,0
14,0
90,0
114,0
7,0
1,0
4,0
2,0
9,0
8,0
157,1
8,1
76,0
4,0
166,0
82,0
30,0
14,0
542,0
23,0
79,0
106,0
35,0
6,0
46,0
8,0
7,0
46,0
10,0
174,0
9,1
43,1
41,0
5,0
25,0
185,0
2,1
9,0
6,0
86,0
72,0
6,1
82,0
192,0
1,0
4,0
26,0
2,0
327,0
9,1
9,1
125,0
21,0
3,0
210,0
77,0
4,0
351,0
8,0
8,0
3,1
33,0
38,0
5,1
1971,0
5,1
2,0
323,0
53,0
91,0
10,0
102,0
101,0
24,0
12,0
62,0
63,0
2,0
3,0
13,0
6,0
50,0
40,0
17,0
304,0
5,1
195,0
4,0
4,0
33,0
68,0
211,0
62,0
2,1
4,0
354,0
4,0
7,0
75,0
88,0
4,0
60,0
1,0
62,0
18,0
107,0
6,1
14,0
42,0
9,0
15,0
67,0
10,0
84,1
27,0
87,0
8,0
86,0
12,0
4,0
177,0
59,0
27,0
18,1
42,0
12,0
44,0
7,1
10,1
8,0
145,0
5,0
2,0
103,0
29,0
116,0
14,0
35,0
3,0
2,0
3,0
18,0
7,0
97,0
147,0
277,0
20,0
45,0
69,0
1,0
41,0
6,0
6,0
16,0
18,0
12,0
34,0
13,0
74,0
10,0
46,0
212,0
4,0
217,0
36,0
2,0
2,0
74,0
4,0
41,0
68,0
2,0
14,0
5,0
4,0
274,0
3,0
37,0
47,0
26,0
102,0
496,0
8,0
90,0
11,0
1,0
3,0
23,0
408,0
201,0
85,0
5,1
104,0
2,0
36,0
13,0
220,0
65,0
46,0
32,0
45,0
4,0
16,0
95,0
9,0
59,0
123,0
17,0
4,0
13,0
13,0
28,0
57,1
319,0
264,0
9,0
126,0
6,0
22,0
234,0
264,0
293,0
153,0
2,0
322,0
302,1
49,0
13,0
24,0
461,0
8,0
37,0
5,1
32,0
4,0
5,1
103,0
44,0
45,0
242,0
4,0
2,1
77,0
272,0
17,0
108,0
159,0
11,0
2,0
29,0
9,1
3,0
36,0
102,0
109,0
61,0
184,0
3,0
9,0
29,0
448,0
2,0
311,0
116,0
5,0
148,0
208,0
55,0
18,0
121,0
3,0
72,0
25,0
7,0
4,0
6,0
2,0
14,0
3,0
2,1
45,0
2,0
51,0
86,0
38,0
38,0
5,0
194,0
3,0
19,0
88,0
33,0
101,0
322,0
12,0
132,0
6,0
2,0
17,0
241,0
128,0
24,0
14,0
3,0
3,0
58,0
206,0
27,0
125,0
18,0
286,0
76,0
1,0
7,0
4,0
52,0
40,0
27,0
45,0
6,0
10,0
42,0
88,0
3,0
3,0
67,0
5,0
33,0
42,1
2,0
77,0
196,0
154,0
311,0
107,0
157,0
86,0
5,1
13,0
10,0
293,0
31,0
2,0
20,0
17,0
202,0
23,0
2,0
3,0
7,0
19,0
54,0
7,0
188,0
127,0
1,0
12,0
101,0
22,0
109,0
8,0
4,0
42,0
3,0
89,0
139,0
5,0
9,1
50,0
2,0
110,0
23,0
16,0
6,0
69,0
10,0
457,0
2,1
2,0
37,0
106,0
107,0
2,0
320,0
363,1
4,0
141,0
81,0
86,0
37,0
86,0
27,0
121,0
2,1
6,0
135,0
10,1
4,0
11,0
2,1
1,1
149,0
74,1
10,0
127,0
3,0
10,0
39,0
17,0
1,0
2,0
36,0
3,0
6,0
62,0
12,0
38,0
6,0
5,0
30,0
49,0
159,0
191,0
53,0
5,0
58,1
13,0
86,0
89,0
3,0
5,1
43,0
121,0
24,0
51,0
51,0
702,0
30,0
6,0
20,0
44,0
22,0
10,0
40,0
10,1
14,0
244,0
9,0
44,0
10,0
7,0
14,0
17,0
4,0
8,0
36,0
8,0
21,0
181,0
167,0
3,0
102,0
4,0
18,0
62,0
246,0
8,0
101,0
4,1
5,0
330,0
142,0
150,0
5,0
4,0
15,0
162,0
3,0
3,0
88,0
81,0
34,0
16,0
11,0
75,0
28,0
37,0
4,0
11,0
2,0
26,0
136,0
92,0
29,0
85,0
9,0
8,0
9,0
21,0
38,0
224,0
40,0
17,0
8,0
2,0
8,0
3,1
163,0
2,0
87,0
15,0
15,0
4,0
12,0
157,0
119,0
76,0
5,0
2,1
2,0
12,0
7,0
218,0
4,0
93,0
297,0
308,0
5,0
4,1
6,1
10,1
148,0
30,0
2,0
8,0
45,0
4,0
25,0
6,0
28,0
6,0
274,0
72,0
232,1
43,0
29,0
2,0
2,0
44,0
53,0
16,0
91,1
3,0
4,0
30,0
471,0
273,0
16,0
42,0
2,0
163,0
10,0
6,1
5,0
4,0
4,0
1,1
46,0
233,0
13,0
20,0
105,0
37,0
16,0
131,0
51,0
5,0
13,0
4,0
38,0
21,0
66,0
63,0
6,1
9,1
114,0
95,0
117,0
66,0
9,0
4,0
156,0
74,0
204,0
152,0
64,0
47,0
5,1
169,0
2,0
6,0
106,0
7,0
3,0
67,0
7,0
14,0
182,0
3,0
62,0
22,0
92,0
54,0
11,0
37,0
21,0
315,0
81,0
4,0
282,0
95,0
47,0
70,0
50,0
2,0
14,0
134,0
2,0
70,0
33,0
107,0
2,0
12,0
4,0
104,0
3,1
4,1
99,0
3,0
19,1
307,0
51,0
4,0
93,0
44,0
4,0
19,0
132,0
2,1
2,1
38,0
95,0
9,0
4,0
16,0
16,0
3,0
139,0
6,0
10,0
6,0
115,0
13,0
23,0
4,0
5,0
74,0
8,0
33,0
8,0
194,0
15,0
246,0
369,0
69,0
36,0
46,0
27,0
124,0
62,0
164,0
106,0
10,0
335,0
103,0
12,0
14,0
20,0
5,1
185,0
34,0
40,0
16,0
136,0
11,0
141,0
3,0
61,0
133,0
5,0
6,0
234,0
16,0
20,1
4,0
16,0
151,0
17,0
4,0
6,0
164,0
194,0
65,0
12,0
231,0
13,0
15,0
73,0
14,0
2,0
36,0
212,0
26,0
10,0
139,0
4,1
95,0
33,0
4,0
142,0
61,0
38,0
195,0
22,0
59,0
1,1
40,0
3,0
211,0
54,0
10,0
10,0
2,0
37,0
16,0
259,0
3,0
34,0
32,0
27,0
4,0
42,0
60,0
41,0
62,0
6,0
17,0
4,0
2,0
31,0
6,0
564,0
14,0
2,0
9,0
7,0
151,0
21,0
8,1
2,0
2,1
261,0
9,0
17,0
21,0
28,0
20,0
13,0
71,0
21,0
36,0
4,0
64,1
177,0
11,0
25,0
125,0
5,0
20,0
14,0
4,0
4,0
87,0
30,0
44,0
28,0
38,0
90,0
10,0
136,0
17,0
18,0
224,0
5,0
3,0
4,0
3,0
2,0
23,0
205,0
90,0
12,0
9,0
4,0
4,0
2,0
55,0
3,1
8,0
44,0
207,0
70,0
27,0
3,0
202,0
2,0
8,0
92,0
12,0
151,0
12,0
6,0
27,0
78,0
36,0
72,0
11,1
84,0
14,0
14,0
388,0
15,0
36,0
35,0
2,0
3,0
6,0
28,0
37,1
9,0
274,0
73,0
4,0
83,0
12,0
1,0
170,0
145,0
164,0
3,0
6,1
194,0
15,1
87,0
171,0
89,0
3,0
165,0
6,1
10,0
485,0
8,0
61,0
13,0
692,0
30,0
9,0
16,0
8,0
575,0
39,0
13,0
140,0
12,0
2,0
2,0
12,0
80,0
10,0
391,0
2,1
61,0
13,0
5,0
12,0
70,0
39,0
137,0
4,0
18,0
283,0
388,0
55,0
30,0
9,0
5,1
102,0
31,0
197,0
1,1
23,0
66,0
3,0
46,0
3,0
45,0
405,0
209,0
8,0
269,0
130,0
17,0
26,0
2,0
31,0
79,0
343,0
3,1
8,0
18,0
31,0
81,0
76,0
9,0
9,0
31,0
15,0
2,0
3,0
1,0
134,0
42,0
806,0
91,1
4,1
16,0
4,0
4,0
14,0
2,0
3,0
6,0
8,0
127,0
2,0
3,0
141,0
35,0
6,0
4,0
252,0
8,0
226,0
13,0
40,0
54,0
12,0
6,0
193,0
247,0
172,0
2,0
10,0
23,0
122,0
404,0
2,0
2,0
5,1
73,0
2,0
56,0
6,0
259,0
111,0
469,0
14,0
81,0
10,0
70,0
12,0
10,0
5,0
2,1
7,0
66,0
4,0
668,0
398,0
54,0
7,1
153,0
2,1
110,0
37,0
574,0
8,0
371,0
9,0
6,0
43,0
2,1
43,0
5,1
11,0
307,0
2,0
108,0
178,0
39,0
122,0
18,0
100,0
3,0
3,0
3,1
6,0
12,0
238,0
17,0
2,0
2,0
36,0
4,0
13,0
27,0
2,0
8,0
14,0
135,0
2,1
3,0
299,0
262,0
242,0
93,1
2,0
2,0
6,0
9,0
38,0
6,1
3,1
4,0
202,0
3,1
217,0
31,0
18,0
87,1
2,0
93,0
12,0
2,0
12,0
9,0
204,0
20,1
58,0
2,1
6,0
2,0
4,0
15,0
22,0
35,0
5,0
21,0
66,0
8,0
64,0
17,0
3,0
182,0
18,1
155,0
39,0
2,0
16,0
20,0
53,0
52,0
47,0
4,0
197,0
103,0
52,0
19,0
9,0
6,1
36,0
14,0
97,0
101,0
42,0
23,0
307,0
70,0
56,0
3,0
219,0
23,0
97,0
6,1
12,0
26,0
47,0
56,0
84,0
131,0
5,0
20,0
325,0
12,0
16,0
74,0
169,0
84,0
85,0
79,0
6,0
1,0
253,0
71,0
158,0
41,0
27,0
16,1
22,0
419,0
15,0
121,0
111,0
263,0
157,0
19,0
15,0
13,0
4,0
98,0
367,0
9,0
74,0
2,0
3,0
2,0
10,0
4,0
30,0
10,1
12,0
272,0
4,0
78,0
222,0
195,0
35,0
6,0
20,0
97,0
187,0
4,0
3,1
43,0
59,0
2,1
15,0
89,0
19,0
22,0
4,0
10,0
8,0
32,0
70,0
1,0
30,0
4,0
170,0
224,0
370,0
171,0
237,0
5,1
38,0
36,0
30,0
10,0
93,0
10,0
14,0
142,0
115,0
6,0
9,0
305,0
60,0
4,0
3,0
16,0
3,1
67,0
192,0
7,0
119,0
34,0
3,0
9,0
60,0
3,0
64,0
79,0
375,0
79,0
444,0
11,0
29,0
383,0
3,0
4,1
49,0
116,0
252,0
139,1
54,0
52,0
2,1
13,0
80,0
63,0
238,0
226,0
2,0
27,0
96,1
4,0
9,0
22,0
53,0
97,0
5,0
2,0
201,0
231,0
4,0
15,1
48,0
42,0
8,1
33,0
175,0
5,0
7,0
21,1
22,0
37,0
15,1
7,0
21,1
170,0
2,0
11,0
394,0
203,0
6,0
88,1
10,0
120,0
381,0
4,0
200,0
11,0
229,0
54,0
73,0
215,0
11,0
3,0
56,0
16,0
129,0
71,0
147,0
59,0
244,0
4,1
4,0
645,0
45,0
48,1
3,0
57,0
32,0
443,0
57,1
233,0
2,0
13,0
56,0
2,0
75,0
3,0
8,0
2,0
284,0
4,1
42,0
323,0
4,0
3,0
21,0
217,0
209,0
11,1
29,0
8,0
12,1
66,0
50,0
68,1
41,0
37,0
76,0
12,0
4,1
11,0
14,0
59,0
3,0
2,0
3,0
5,1
4,0
296,0
277,0
6,0
176,0
100,0
69,0
152,0
4,1
123,0
48,0
5,0
1,0
8,0
71,0
23,1
4,0
169,0
54,0
29,0
110,0
2,0
3,0
26,0
5,1
176,0
272,0
10,0
4,0
8,1
65,0
17,0
31,0
260,0
70,0
4,0
22,0
35,0
707,0
7,0
8,0
8,1
7,1
6,0
227,1
389,0
47,0
209,0
19,0
114,0
61,0
2,0
6,0
128,0
14,0
27,0
8,0
38,0
11,0
16,0
28,0
9,0
235,0
374,0
5,1
2,0
664,0
51,0
25,0
136,0
36,0
50,1
68,0
5,0
4,0
56,0
67,0
107,0
13,0
8,1
6,0
38,0
8,0
2,0
1,0
15,0
6,1
185,1
3,1
125,0
2,0
3,0
61,0
346,0
500,0
36,0
259,1
10,0
279,0
15,0
2,0
27,0
14,0
166,0
5,0
136,0
10,0
2,0
155,0
5,1
